"","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","zipcode","goal","date","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","you_call","them_cal","date_3","numdat_3","num_in_3","attr3_s","sinc3_s","fun3_s","intel3_s","amb3_s"
"48",5,5,0,9,1,1,10,4,NA,9,8,18,0,0.07,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,5,5,6,5,5,5,6,5,2,21,1,"","","",2,8,1,"94,022",2,4,1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,10,23.5294117647059,5.88235294117647,29.4117647058824,29.4117647058824,11.7647058823529,15,NA,NA,NA,NA,NA,NA,50,10,10,20,5,5,6,3,6,10,8,NA,NA,NA,NA,NA,1,5,5,7,6,7,5,6,4,2,0,0,0,NA,NA,NA,NA,NA,NA,NA
"49",5,5,0,9,1,1,10,4,NA,5,9,19,1,-0.13,1,28,2,50,0,25,10,0,15,1,5,9,9,9,9,6,7,7,2,21,1,"","","",2,8,1,"94,022",2,4,1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,10,23.5294117647059,5.88235294117647,29.4117647058824,29.4117647058824,11.7647058823529,15,NA,NA,NA,NA,NA,NA,50,10,10,20,5,5,6,3,6,10,8,NA,NA,NA,NA,NA,1,7,5,7,8,7,9,9,4,2,0,0,0,NA,NA,NA,NA,NA,NA,NA
"50",5,5,0,9,1,1,10,4,NA,6,10,20,0,-0.06,1,24,2,100,0,0,0,0,0,0,3,10,7,7,10,5,4,10,2,21,1,"","","",2,8,1,"94,022",2,4,1,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,10,23.5294117647059,5.88235294117647,29.4117647058824,29.4117647058824,11.7647058823529,15,NA,NA,NA,NA,NA,NA,50,10,10,20,5,5,6,3,6,10,8,NA,NA,NA,NA,NA,1,9,6,7,9,6,5,10,3,2,0,0,0,NA,NA,NA,NA,NA,NA,NA
"51",6,6,0,11,1,1,10,8,NA,5,1,11,0,0.33,0,27,2,35,20,20,20,0,5,0,7,9,8,9,8,4,7,4,2,23,1,"","","",4,1,1,"20,878",1,3,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,3,11.7647058823529,29.4117647058824,23.5294117647059,29.4117647058824,5.88235294117647,15,NA,NA,NA,NA,NA,NA,25,10,10,25,10,20,5,7,8,9,5,NA,NA,NA,NA,NA,1,6,9,7,6,7,6,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",6,6,0,11,1,1,10,8,NA,4,2,12,0,0.37,0,22,2,60,0,0,40,0,0,0,6,8,10,6,7,6,7,4,2,23,1,"","","",4,1,1,"20,878",1,3,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,3,11.7647058823529,29.4117647058824,23.5294117647059,29.4117647058824,5.88235294117647,15,NA,NA,NA,NA,NA,NA,25,10,10,25,10,20,5,7,8,9,5,NA,NA,NA,NA,NA,1,6,9,9,6,8,2,7,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",6,6,0,11,1,1,10,8,NA,1,3,13,0,-0.51,1,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,1,23,1,"","","",4,1,1,"20,878",1,3,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,3,11.7647058823529,29.4117647058824,23.5294117647059,29.4117647058824,5.88235294117647,15,NA,NA,NA,NA,NA,NA,25,10,10,25,10,20,5,7,8,9,5,NA,NA,NA,NA,NA,0,4,7,9,4,3,2,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",6,6,0,11,1,1,10,8,NA,6,4,14,1,0.12,0,23,2,30,5,15,40,5,5,1,6,8,8,7,9,8,7,7,2,23,1,"","","",4,1,1,"20,878",1,3,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,3,11.7647058823529,29.4117647058824,23.5294117647059,29.4117647058824,5.88235294117647,15,NA,NA,NA,NA,NA,NA,25,10,10,25,10,20,5,7,8,9,5,NA,NA,NA,NA,NA,1,8,6,7,8,2,8,9,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",6,6,0,11,1,1,10,8,NA,8,5,15,0,0.35,0,24,3,30,10,20,10,10,20,1,9,7,9,7,9,6,9,2,1,23,1,"","","",4,1,1,"20,878",1,3,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,3,11.7647058823529,29.4117647058824,23.5294117647059,29.4117647058824,5.88235294117647,15,NA,NA,NA,NA,NA,NA,25,10,10,25,10,20,5,7,8,9,5,NA,NA,NA,NA,NA,0,5,4,8,8,4,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",6,6,0,11,1,1,10,8,NA,7,6,16,0,0.19,0,25,2,50,0,30,10,0,10,1,6,6,8,8,8,7,6,6,2,23,1,"","","",4,1,1,"20,878",1,3,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,3,11.7647058823529,29.4117647058824,23.5294117647059,29.4117647058824,5.88235294117647,15,NA,NA,NA,NA,NA,NA,25,10,10,25,10,20,5,7,8,9,5,NA,NA,NA,NA,NA,0,3,7,6,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",6,6,0,11,1,1,10,8,NA,2,7,17,0,0.47,0,30,2,35,15,25,10,5,10,0,5,6,8,4,5,4,3,3,2,23,1,"","","",4,1,1,"20,878",1,3,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,3,11.7647058823529,29.4117647058824,23.5294117647059,29.4117647058824,5.88235294117647,15,NA,NA,NA,NA,NA,NA,25,10,10,25,10,20,5,7,8,9,5,NA,NA,NA,NA,NA,1,8,8,8,8,3,4,8,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",6,6,0,11,1,1,10,8,NA,3,8,18,0,0.03,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,6,7,8,7,8,5,7,6,2,23,1,"","","",4,1,1,"20,878",1,3,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,3,11.7647058823529,29.4117647058824,23.5294117647059,29.4117647058824,5.88235294117647,15,NA,NA,NA,NA,NA,NA,25,10,10,25,10,20,5,7,8,9,5,NA,NA,NA,NA,NA,0,4,8,9,2,8,3,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",6,6,0,11,1,1,10,8,NA,9,9,19,1,0.46,0,28,2,50,0,25,10,0,15,1,6,7,7,6,6,6,6,6,2,23,1,"","","",4,1,1,"20,878",1,3,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,3,11.7647058823529,29.4117647058824,23.5294117647059,29.4117647058824,5.88235294117647,15,NA,NA,NA,NA,NA,NA,25,10,10,25,10,20,5,7,8,9,5,NA,NA,NA,NA,NA,1,7,6,8,8,6,9,9,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",6,6,0,11,1,1,10,8,NA,10,10,20,0,0.43,0,24,2,100,0,0,0,0,0,0,7,10,10,6,10,7,6,7,2,23,1,"","","",4,1,1,"20,878",1,3,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1,3,11.7647058823529,29.4117647058824,23.5294117647059,29.4117647058824,5.88235294117647,15,NA,NA,NA,NA,NA,NA,25,10,10,25,10,20,5,7,8,9,5,NA,NA,NA,NA,NA,1,8,9,9,9,10,7,9,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",7,7,0,13,1,1,10,5,NA,2,1,11,0,0.19,0,27,2,35,20,20,20,0,5,0,7,8,8,8,7,7,7,4,2,22,1,"","","",4,2,4,"91,360",1,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,16.6666666666667,16.6666666666667,27.7777777777778,22.2222222222222,16.6666666666667,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,0,4,8,8,5,7,4,7,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",7,7,0,13,1,1,10,5,NA,1,2,12,0,0.21,0,22,2,60,0,0,40,0,0,1,7,9,10,6,6,5,8,4,1,22,1,"","","",4,2,4,"91,360",1,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,16.6666666666667,16.6666666666667,27.7777777777778,22.2222222222222,16.6666666666667,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,0,6,6,8,4,9,4,7,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",7,7,0,13,1,1,10,5,NA,8,3,13,0,0.52,1,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,NA,22,1,"","","",4,2,4,"91,360",1,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,16.6666666666667,16.6666666666667,27.7777777777778,22.2222222222222,16.6666666666667,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,0,3,6,8,7,8,8,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",7,7,0,13,1,1,10,5,NA,3,4,14,1,-0.46,0,23,2,30,5,15,40,5,5,1,8,8,9,8,9,9,8,7,1,22,1,"","","",4,2,4,"91,360",1,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,16.6666666666667,16.6666666666667,27.7777777777778,22.2222222222222,16.6666666666667,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,1,7,8,8,7,7,6,8,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",7,7,0,13,1,1,10,5,NA,5,5,15,0,-0.27,0,24,3,30,10,20,10,10,20,1,8,7,9,6,9,5,8,4,2,22,1,"","","",4,2,4,"91,360",1,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,16.6666666666667,16.6666666666667,27.7777777777778,22.2222222222222,16.6666666666667,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,0,4,7,7,4,8,5,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",7,7,0,13,1,1,10,5,NA,4,6,16,0,0.59,0,25,2,50,0,30,10,0,10,1,8,8,8,6,6,6,7,7,2,22,1,"","","",4,2,4,"91,360",1,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,16.6666666666667,16.6666666666667,27.7777777777778,22.2222222222222,16.6666666666667,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,0,4,8,7,4,5,4,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",7,7,0,13,1,1,10,5,NA,9,7,17,0,0.31,0,30,2,35,15,25,10,5,10,0,7,6,5,4,4,3,5,4,2,22,1,"","","",4,2,4,"91,360",1,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,16.6666666666667,16.6666666666667,27.7777777777778,22.2222222222222,16.6666666666667,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,1,7,7,8,7,7,7,8,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",7,7,0,13,1,1,10,5,NA,10,8,18,0,0.08,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,1,8,7,6,7,7,5,7,5,2,22,1,"","","",4,2,4,"91,360",1,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,16.6666666666667,16.6666666666667,27.7777777777778,22.2222222222222,16.6666666666667,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,0,5,7,8,5,9,5,5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",7,7,0,13,1,1,10,5,NA,6,9,19,1,-0.34,0,28,2,50,0,25,10,0,15,1,9,7,9,9,9,10,9,9,2,22,1,"","","",4,2,4,"91,360",1,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,16.6666666666667,16.6666666666667,27.7777777777778,22.2222222222222,16.6666666666667,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,1,6,6,8,8,8,6,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",7,7,0,13,1,1,10,5,NA,7,10,20,0,-0.16,0,24,2,100,0,0,0,0,0,0,7,6,8,6,8,7,7,7,2,22,1,"","","",4,2,4,"91,360",1,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,3,16.6666666666667,16.6666666666667,27.7777777777778,22.2222222222222,16.6666666666667,10,NA,NA,NA,NA,NA,NA,30,12,13,25,10,10,6,6,5,7,7,NA,NA,NA,NA,NA,1,8,6,7,7,8,6,7,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",8,8,0,15,1,1,10,10,NA,7,1,11,0,-0.03,1,27,2,35,20,20,20,0,5,0,8,7,6,6,6,5,7,4,2,25,13,"","","",2,1,1,"0",1,5,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,10,10,20,30,20,20,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,5,8,7,4,7,5,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",8,8,0,15,1,1,10,10,NA,6,2,12,1,-0.11,1,22,2,60,0,0,40,0,0,1,8,8,10,7,6,5,9,4,2,25,13,"","","",2,1,1,"0",1,5,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,10,10,20,30,20,20,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,8,7,7,9,6,7,8,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",8,8,0,15,1,1,10,10,NA,3,3,13,1,0.42,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,25,13,"","","",2,1,1,"0",1,5,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,10,10,20,30,20,20,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,5,8,8,6,7,7,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",8,8,0,15,1,1,10,10,NA,8,4,14,1,-0.4,1,23,2,30,5,15,40,5,5,1,8,8,8,8,8,7,8,7,2,25,13,"","","",2,1,1,"0",1,5,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,10,10,20,30,20,20,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,8,6,5,6,6,5,5,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",8,8,0,15,1,1,10,10,NA,10,5,15,1,-0.23,0,24,3,30,10,20,10,10,20,1,9,9,8,9,NA,7,9,7,2,25,13,"","","",2,1,1,"0",1,5,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,10,10,20,30,20,20,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,6,8,8,5,6,7,6,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",8,8,0,15,1,1,10,10,NA,9,6,16,1,0.28,1,25,2,50,0,30,10,0,10,1,8,7,7,7,8,7,7,6,2,25,13,"","","",2,1,1,"0",1,5,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,10,10,20,30,20,20,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,6,8,8,5,6,7,6,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",8,8,0,15,1,1,10,10,NA,4,7,17,0,0.05,1,30,2,35,15,25,10,5,10,0,6,4,7,5,6,4,4,4,2,25,13,"","","",2,1,1,"0",1,5,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,10,10,20,30,20,20,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,6,7,8,5,7,7,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",8,8,0,15,1,1,10,10,NA,5,8,18,1,0.17,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,1,9,8,8,8,7,5,7,5,2,25,13,"","","",2,1,1,"0",1,5,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,10,10,20,30,20,20,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,5,6,7,4,5,6,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",8,8,0,15,1,1,10,10,NA,1,9,19,1,-0.47,1,28,2,50,0,25,10,0,15,1,8,7,8,10,8,10,8,8,2,25,13,"","","",2,1,1,"0",1,5,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,10,10,20,30,20,20,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,8,8,5,9,8,9,7,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",8,8,0,15,1,1,10,10,NA,2,10,20,1,-0.21,1,24,2,100,0,0,0,0,0,1,8,10,9,9,8,8,8,8,2,25,13,"","","",2,1,1,"0",1,5,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,10,10,20,30,20,20,9.09,NA,NA,NA,NA,NA,NA,30,10,20,30,5,5,7,4,8,8,8,NA,NA,NA,NA,NA,1,7,6,8,7,9,8,8,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",9,9,0,17,1,1,10,1,NA,8,1,11,0,0.19,0,27,2,35,20,20,20,0,5,0,6,8,7,8,7,5,6,4,2,26,13,"","","",6,1,1,"0",1,4,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,15,22.2222222222222,11.1111111111111,22.2222222222222,33.3333333333333,11.1111111111111,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,8,10,9,8,7,6,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",9,9,0,17,1,1,10,1,NA,7,2,12,1,0.03,0,22,2,60,0,0,40,0,0,1,8,8,10,7,6,5,8,4,2,26,13,"","","",6,1,1,"0",1,4,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,15,22.2222222222222,11.1111111111111,22.2222222222222,33.3333333333333,11.1111111111111,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,10,10,10,10,10,10,10,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",9,9,0,17,1,1,10,1,NA,4,3,13,1,0.68,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,26,13,"","","",6,1,1,"0",1,4,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,15,22.2222222222222,11.1111111111111,22.2222222222222,33.3333333333333,11.1111111111111,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,5,10,10,6,6,6,8,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",9,9,0,17,1,1,10,1,NA,9,4,14,1,-0.26,0,23,2,30,5,15,40,5,5,1,7,8,7,8,8,7,7,7,2,26,13,"","","",6,1,1,"0",1,4,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,15,22.2222222222222,11.1111111111111,22.2222222222222,33.3333333333333,11.1111111111111,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,10,9,8,8,7,7,7,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",9,9,0,17,1,1,10,1,NA,1,5,15,1,-0.01,0,24,3,30,10,20,10,10,20,1,7,9,8,9,7,7,7,8,2,26,13,"","","",6,1,1,"0",1,4,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,15,22.2222222222222,11.1111111111111,22.2222222222222,33.3333333333333,11.1111111111111,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,5,10,8,8,5,5,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",9,9,0,17,1,1,10,1,NA,10,6,16,1,0.42,0,25,2,50,0,30,10,0,10,1,6,6,7,8,7,7,6,5,2,26,13,"","","",6,1,1,"0",1,4,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,15,22.2222222222222,11.1111111111111,22.2222222222222,33.3333333333333,11.1111111111111,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,8,9,9,7,6,5,6,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",9,9,0,17,1,1,10,1,NA,5,7,17,1,0.21,0,30,2,35,15,25,10,5,10,1,8,6,7,8,6,5,8,4,2,26,13,"","","",6,1,1,"0",1,4,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,15,22.2222222222222,11.1111111111111,22.2222222222222,33.3333333333333,11.1111111111111,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,6,8,9,6,6,6,7,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",9,9,0,17,1,1,10,1,NA,6,8,18,0,0.1,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,7,7,7,7,6,5,7,5,2,26,13,"","","",6,1,1,"0",1,4,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,15,22.2222222222222,11.1111111111111,22.2222222222222,33.3333333333333,11.1111111111111,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,6,7,8,7,9,6,7,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",9,9,0,17,1,1,10,1,NA,2,9,19,1,-0.35,0,28,2,50,0,25,10,0,15,1,6,6,6,7,6,6,6,6,2,26,13,"","","",6,1,1,"0",1,4,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,15,22.2222222222222,11.1111111111111,22.2222222222222,33.3333333333333,11.1111111111111,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,8,5,5,6,5,5,7,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",9,9,0,17,1,1,10,1,NA,3,10,20,0,-0.23,0,24,2,100,0,0,0,0,0,0,5,6,6,6,6,6,6,6,2,26,13,"","","",6,1,1,"0",1,4,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,15,22.2222222222222,11.1111111111111,22.2222222222222,33.3333333333333,11.1111111111111,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,7,8,7,8,7,8,8,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",10,10,0,19,1,1,10,2,NA,9,1,11,0,0.3,1,27,2,35,20,20,20,0,5,0,7,8,7,8,6,5,6,3,2,26,13,"","","",2,4,4,"19,335",2,6,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,10,15.7894736842105,15.7894736842105,15.7894736842105,42.1052631578947,10.5263157894737,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,0,6,10,10,6,6,NA,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",10,10,0,19,1,1,10,2,NA,8,2,12,0,0.65,1,22,2,60,0,0,40,0,0,0,1,1,1,1,1,1,1,1,2,26,13,"","","",2,4,4,"19,335",2,6,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,10,15.7894736842105,15.7894736842105,15.7894736842105,42.1052631578947,10.5263157894737,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,0,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",10,10,0,19,1,1,10,2,NA,5,3,13,1,-0.15,0,22,4,19,18,19,18,14,12,1,10,10,10,10,10,10,10,10,2,26,13,"","","",2,4,4,"19,335",2,6,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,10,15.7894736842105,15.7894736842105,15.7894736842105,42.1052631578947,10.5263157894737,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,1,6,10,10,10,6,NA,7,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",10,10,0,19,1,1,10,2,NA,10,4,14,0,0.17,1,23,2,30,5,15,40,5,5,1,7,8,7,9,8,8,7,7,1,26,13,"","","",2,4,4,"19,335",2,6,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,10,15.7894736842105,15.7894736842105,15.7894736842105,42.1052631578947,10.5263157894737,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,0,10,10,10,10,10,NA,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",10,10,0,19,1,1,10,2,NA,2,5,15,0,0.24,0,24,3,30,10,20,10,10,20,1,6,9,9,7,8,NA,6,6,2,26,13,"","","",2,4,4,"19,335",2,6,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,10,15.7894736842105,15.7894736842105,15.7894736842105,42.1052631578947,10.5263157894737,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,0,5,7,7,7,7,NA,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",10,10,0,19,1,1,10,2,NA,1,6,16,0,0.15,1,25,2,50,0,30,10,0,10,0,NA,8,7,7,7,7,6,6,2,26,13,"","","",2,4,4,"19,335",2,6,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,10,15.7894736842105,15.7894736842105,15.7894736842105,42.1052631578947,10.5263157894737,5,NA,NA,NA,NA,NA,NA,45,10,15,20,5,5,6,8,10,6,9,NA,NA,NA,NA,NA,0,5,10,6,4,6,NA,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
